25,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,UCG-15-10p0.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/diagnosis,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
26,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,ACG-15-5p1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/diagnosis,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
27,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,UCG-20-5p1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/diagnosis,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
28,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,UCG-15-10p1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/diagnosis,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
29,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,UCG-15-5p0.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/diagnosis,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
30,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,UR-10-10p1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/diagnosis,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
31,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,UTI-20-10p0.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/diagnosis,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
32,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,UTI-20-10t0.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/diagnosis,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
33,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,UR-20-10p1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/diagnosis,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
34,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,UTI-10-5t1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/diagnosis,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
35,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,ACG-10-10p0.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/diagnosis,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
36,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,UR-20-10p0.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/diagnosis,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
37,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,UTI-20-10t1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/diagnosis,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
38,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,UTI-20-10p1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/diagnosis,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
39,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,gss-21-s100.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
40,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,gss-19-s100.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
41,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,gss-16-s100.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
42,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,gss-27-s100.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
43,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,gss-14-s100.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
44,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,gss-22-s100.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
45,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,gus-md5-12.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
46,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,gus-md5-11.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
47,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,q_query_3_L150_coli.sat.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/bioinfo,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
48,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,q_query_3_l46_lambda.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/bioinfo,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
49,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,q_query_3_L70_coli.sat.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT09/APPLICATIONS/bioinfo,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
50,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,aes_64_4_keyfind_1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
51,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,aes_64_1_keyfind_1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
52,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,aes_64_3_keyfind_1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
53,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,aes_64_2_keyfind_1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
54,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,aes_32_5_keyfind_1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
55,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,aes_32_2_keyfind_1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
56,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,aes_32_3_keyfind_1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
57,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,aes_32_4_keyfind_1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
58,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,aes_32_1_keyfind_1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
59,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,aes_128_3_keyfind_1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
60,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,aes_128_1_keyfind_1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
61,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,aes_128_10_keyfind_1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
62,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,aes_128_2_keyfind_1.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
63,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,AProVE11-07.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/AProVE11,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
64,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,AProVE11-09.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/AProVE11,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
65,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,AProVE11-11.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/AProVE11,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
66,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,AProVE11-16.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/AProVE11,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
67,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,AProVE11-06.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/AProVE11,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
68,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,AProVE11-10.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/AProVE11,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
69,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,AProVE11-13.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/AProVE11,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
70,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,AProVE11-02.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/AProVE11,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
71,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,AProVE11-15.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/AProVE11,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
72,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,AProVE11-12.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/AProVE11,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
73,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom15.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
74,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom12.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
75,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-top29.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
76,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom20.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
77,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom21.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
78,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom26.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
79,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-top28.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
80,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-top26.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
81,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-top21.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
82,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom13.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
83,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom14.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
84,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-top30.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
85,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom25.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
86,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom22.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
87,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-top22.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
88,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-top25.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
89,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom19.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
90,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom17.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
91,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom16.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
92,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom18.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
93,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-top24.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
94,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-top23.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
95,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom23.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
96,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,slp-synthesis-aes-bottom24.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
97,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,E03N17.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
98,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,E04F19.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
99,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,korf-18.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
100,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,E02F17.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
101,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,E05F20.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
102,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,E02F22.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
103,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,korf-17.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
104,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,E04F20.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
105,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,E05X15.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
106,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,E00N23.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
107,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,E05F18.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
108,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,E15N15.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
109,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,korf-15.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
110,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,E02F20.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
111,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,E07N15.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
112,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,E00X23.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
113,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,E04N18.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
114,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,traffic_kkb_unknown.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/manthey/traffic,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
115,From previous SAT competitions/Races,,INDU,SAT_competition2011_Indu,traffic_pcb_unknown.cnf,/home/jastyles/SATBench/SAT_Competition2011/SAT11/application/manthey/traffic,UNKNOWN,Add by Lin02-2012,SATISFIABILITY
